date,open,high,low,close,volume,ma50,ma200
2026-01-16 10:10:00,6.74,6.75,6.73,6.74,759800,6.782399999999999,6.8614
2026-01-16 10:15:00,6.73,6.75,6.73,6.75,739000,6.78,6.8608
2026-01-16 10:20:00,6.74,6.76,6.72,6.73,1846800,6.778,6.86015
2026-01-16 10:25:00,6.72,6.74,6.7,6.7,2367800,6.775,6.85925
2026-01-16 10:30:00,6.69,6.7,6.67,6.67,2259300,6.7718,6.85795
2026-01-16 10:35:00,6.67,6.69,6.67,6.68,1150500,6.769400000000001,6.856599999999999
2026-01-16 10:40:00,6.68,6.7,6.68,6.69,594100,6.7674,6.8551
2026-01-16 10:45:00,6.69,6.69,6.67,6.68,719500,6.7654,6.853699999999999
2026-01-16 10:50:00,6.67,6.68,6.66,6.68,879500,6.7636,6.85245
2026-01-16 10:55:00,6.68,6.69,6.67,6.68,516000,6.7616000000000005,6.8511500000000005
2026-01-16 11:00:00,6.68,6.69,6.66,6.68,872100,6.759399999999999,6.84995
2026-01-16 11:05:00,6.67,6.71,6.67,6.7,428700,6.7578000000000005,6.8488999999999995
2026-01-16 11:10:00,6.7,6.71,6.68,6.7,694400,6.7566,6.847899999999999
2026-01-16 11:15:00,6.69,6.7,6.66,6.66,598500,6.7542,6.846750000000001
2026-01-16 11:20:00,6.66,6.68,6.66,6.68,352700,6.7514,6.845700000000001
2026-01-16 11:25:00,6.67,6.69,6.67,6.69,243500,6.7494,6.8447499999999994
2026-01-16 11:30:00,6.69,6.7,6.67,6.67,590200,6.746999999999999,6.8437
2026-01-16 13:05:00,6.68,6.69,6.67,6.67,633500,6.744800000000001,6.84265
2026-01-16 13:10:00,6.67,6.69,6.66,6.67,562900,6.742999999999999,6.8416
2026-01-16 13:15:00,6.68,6.7,6.67,6.69,365200,6.741400000000001,6.840749999999999
2026-01-16 13:20:00,6.69,6.7,6.67,6.69,1752600,6.74,6.8398
2026-01-16 13:25:00,6.68,6.71,6.68,6.71,993500,6.7386,6.8389
2026-01-16 13:30:00,6.7,6.73,6.7,6.71,1025400,6.7374,6.838000000000001
2026-01-16 13:35:00,6.72,6.75,6.71,6.75,1101400,6.736999999999999,6.8372
2026-01-16 13:40:00,6.74,6.75,6.73,6.75,411300,6.7362,6.836400000000001
2026-01-16 13:45:00,6.75,6.76,6.75,6.75,523100,6.7356,6.835450000000001
2026-01-16 13:50:00,6.75,6.77,6.74,6.76,766700,6.7356,6.8345
2026-01-16 13:55:00,6.77,6.77,6.73,6.74,286000,6.735,6.83355
2026-01-16 14:00:00,6.74,6.74,6.72,6.74,589900,6.734,6.8325
2026-01-16 14:05:00,6.74,6.74,6.71,6.72,654300,6.732800000000001,6.8315
2026-01-16 14:10:00,6.73,6.73,6.71,6.72,334200,6.731999999999999,6.8305
2026-01-16 14:15:00,6.73,6.73,6.71,6.71,245600,6.7312,6.82945
2026-01-16 14:20:00,6.71,6.74,6.71,6.73,545900,6.7307999999999995,6.8285
2026-01-16 14:25:00,6.73,6.73,6.72,6.73,212900,6.7302,6.8275
2026-01-16 14:30:00,6.72,6.74,6.72,6.74,500000,6.7296000000000005,6.8266
2026-01-16 14:35:00,6.74,6.74,6.73,6.74,550100,6.729000000000001,6.82565
2026-01-16 14:40:00,6.74,6.75,6.72,6.73,701100,6.727799999999999,6.82465
2026-01-16 14:45:00,6.72,6.73,6.72,6.73,484200,6.7265999999999995,6.82355
2026-01-16 14:50:00,6.73,6.73,6.72,6.72,390700,6.724799999999999,6.8225
2026-01-16 14:55:00,6.72,6.73,6.7,6.7,1196100,6.722800000000001,6.82125
2026-01-16 15:00:00,6.71,6.72,6.7,6.72,1202600,6.7212,6.82025
2026-01-19 09:35:00,6.72,6.72,6.63,6.63,1713600,6.7177999999999995,6.81885
2026-01-19 09:40:00,6.63,6.74,6.62,6.71,3439100,6.715800000000001,6.817800000000001
2026-01-19 09:45:00,6.71,6.76,6.7,6.72,1706100,6.7139999999999995,6.8168500000000005
2026-01-19 09:50:00,6.72,6.81,6.71,6.76,2168900,6.7143999999999995,6.816050000000001
2026-01-19 09:55:00,6.75,6.8,6.75,6.8,1603500,6.7154,6.815500000000001
2026-01-19 10:00:00,6.8,6.84,6.78,6.82,2392800,6.716,6.81505
2026-01-19 10:05:00,6.82,6.82,6.8,6.8,637800,6.7166,6.814499999999999
2026-01-19 10:10:00,6.79,6.81,6.79,6.8,838600,6.7176,6.8139
2026-01-19 10:15:00,6.8,6.88,6.79,6.87,3685100,6.7202,6.81415
2026-01-19 10:20:00,6.88,6.88,6.85,6.85,2435700,6.7224,6.814399999999999
2026-01-19 10:25:00,6.85,6.88,6.84,6.84,1626700,6.724200000000001,6.81425
2026-01-19 10:30:00,6.86,6.87,6.84,6.85,748800,6.7265999999999995,6.8141
2026-01-19 10:35:00,6.86,6.87,6.83,6.87,994300,6.73,6.8142000000000005
2026-01-19 10:40:00,6.86,6.87,6.84,6.84,329300,6.7334000000000005,6.8139
2026-01-19 10:45:00,6.84,6.85,6.81,6.84,513900,6.736599999999999,6.81355
2026-01-19 10:50:00,6.83,6.87,6.83,6.86,650900,6.74,6.8135
2026-01-19 10:55:00,6.86,6.87,6.85,6.86,419500,6.7436,6.81355
2026-01-19 11:00:00,6.86,6.86,6.85,6.86,241700,6.747199999999999,6.8137
2026-01-19 11:05:00,6.85,6.86,6.85,6.86,392800,6.750799999999999,6.81375
2026-01-19 11:10:00,6.85,6.86,6.84,6.85,563900,6.754200000000001,6.813649999999999
2026-01-19 11:15:00,6.85,6.86,6.85,6.86,1042600,6.7574000000000005,6.8138499999999995
2026-01-19 11:20:00,6.86,6.86,6.85,6.86,399700,6.760599999999999,6.8138499999999995
2026-01-19 11:25:00,6.86,6.89,6.86,6.88,3099200,6.765,6.8138499999999995
2026-01-19 11:30:00,6.88,6.89,6.85,6.86,825900,6.7686,6.8137
2026-01-19 13:05:00,6.87,6.88,6.86,6.87,556300,6.772200000000001,6.8136
2026-01-19 13:10:00,6.86,6.87,6.85,6.86,475500,6.776,6.8135
2026-01-19 13:15:00,6.86,6.86,6.85,6.86,265000,6.7798,6.813350000000001
2026-01-19 13:20:00,6.85,6.87,6.85,6.87,243400,6.783800000000001,6.8130999999999995
2026-01-19 13:25:00,6.86,6.87,6.86,6.87,561700,6.7874,6.812900000000001
2026-01-19 13:30:00,6.87,6.87,6.84,6.85,1150800,6.7905999999999995,6.8126
2026-01-19 13:35:00,6.86,6.86,6.84,6.84,826900,6.793200000000001,6.812349999999999
2026-01-19 13:40:00,6.85,6.85,6.84,6.84,421200,6.795800000000001,6.8121
2026-01-19 13:45:00,6.85,6.86,6.84,6.86,544600,6.798000000000001,6.8119499999999995
2026-01-19 13:50:00,6.86,6.87,6.84,6.85,959500,6.8,6.811850000000001
2026-01-19 13:55:00,6.85,6.85,6.82,6.83,727600,6.8016000000000005,6.811699999999999
2026-01-19 14:00:00,6.83,6.83,6.81,6.82,577800,6.802800000000001,6.8115499999999995
2026-01-19 14:05:00,6.82,6.83,6.81,6.83,516600,6.804600000000001,6.81155
2026-01-19 14:10:00,6.82,6.83,6.82,6.83,386400,6.8064,6.81145
2026-01-19 14:15:00,6.83,6.85,6.83,6.84,705200,6.8088,6.8115499999999995
2026-01-19 14:20:00,6.84,6.85,6.83,6.85,687500,6.8114,6.811650000000001
2026-01-19 14:25:00,6.85,6.85,6.83,6.85,473900,6.8142,6.811699999999999
2026-01-19 14:30:00,6.85,6.86,6.84,6.86,740400,6.816800000000001,6.8118
2026-01-19 14:35:00,6.86,6.86,6.84,6.84,675300,6.819,6.811750000000001
2026-01-19 14:40:00,6.85,6.86,6.84,6.86,865100,6.8214,6.8118
2026-01-19 14:45:00,6.85,6.86,6.84,6.85,523600,6.823599999999999,6.8119000000000005
2026-01-19 14:50:00,6.86,6.87,6.84,6.87,1265100,6.8264,6.812250000000001
2026-01-19 14:55:00,6.87,6.88,6.86,6.88,1198300,6.8294,6.81265
2026-01-19 15:00:00,6.88,6.89,6.87,6.88,2546300,6.832600000000001,6.81305
2026-01-20 09:35:00,6.89,6.89,6.83,6.85,2031500,6.8355999999999995,6.813300000000001
2026-01-20 09:40:00,6.85,6.87,6.83,6.84,2243200,6.838000000000001,6.8136
2026-01-20 09:45:00,6.85,6.89,6.84,6.87,1727500,6.8428,6.81415
2026-01-20 09:50:00,6.87,6.88,6.84,6.86,1807900,6.8458,6.81475
2026-01-20 09:55:00,6.86,6.88,6.85,6.88,1415100,6.849,6.8153999999999995
2026-01-20 10:00:00,6.88,6.88,6.84,6.84,1082100,6.850600000000001,6.8159
2026-01-20 10:05:00,6.85,6.85,6.82,6.84,968200,6.8514,6.8163
2026-01-20 10:10:00,6.85,6.85,6.82,6.83,802500,6.851600000000001,6.816649999999999
2026-01-20 10:15:00,6.82,6.83,6.79,6.79,1878500,6.8514,6.81595
2026-01-20 10:20:00,6.79,6.8,6.79,6.79,795100,6.8512,6.815500000000001
2026-01-20 10:25:00,6.79,6.8,6.77,6.8,1704500,6.8498,6.815
2026-01-20 10:30:00,6.79,6.79,6.76,6.78,1591600,6.848400000000001,6.814500000000001
2026-01-20 10:35:00,6.78,6.78,6.74,6.77,2140500,6.8469999999999995,6.814
2026-01-20 10:40:00,6.76,6.78,6.76,6.77,893800,6.845400000000001,6.813349999999999
2026-01-20 10:45:00,6.78,6.81,6.77,6.78,823900,6.8436,6.81245
2026-01-20 10:50:00,6.79,6.79,6.76,6.77,608800,6.8422,6.81125
2026-01-20 10:55:00,6.76,6.77,6.75,6.76,801200,6.8406,6.81015
2026-01-20 11:00:00,6.76,6.76,6.74,6.75,915100,6.8384,6.808499999999999
2026-01-20 11:05:00,6.74,6.75,6.74,6.74,477700,6.835999999999999,6.80695
2026-01-20 11:10:00,6.75,6.75,6.72,6.73,1053100,6.8334,6.805499999999999
2026-01-20 11:15:00,6.73,6.76,6.72,6.76,513800,6.8313999999999995,6.8043
2026-01-20 11:20:00,6.76,6.77,6.75,6.75,317700,6.8294,6.8027999999999995
2026-01-20 11:25:00,6.75,6.77,6.74,6.74,747900,6.826999999999999,6.8013
2026-01-20 11:30:00,6.75,6.75,6.73,6.74,381900,6.8246,6.79995
2026-01-20 13:05:00,6.75,6.75,6.72,6.72,826200,6.821400000000001,6.7985500000000005
2026-01-20 13:10:00,6.72,6.74,6.72,6.73,507100,6.8187999999999995,6.7971
2026-01-20 13:15:00,6.72,6.75,6.72,6.73,618000,6.816,6.795599999999999
2026-01-20 13:20:00,6.73,6.75,6.72,6.75,262200,6.8138,6.7942
2026-01-20 13:25:00,6.75,6.76,6.74,6.76,272900,6.8118,6.792949999999999
2026-01-20 13:30:00,6.75,6.78,6.75,6.77,422800,6.809799999999999,6.79165
2026-01-20 13:35:00,6.77,6.77,6.75,6.77,368100,6.807800000000001,6.79045
2026-01-20 13:40:00,6.76,6.8,6.75,6.79,760000,6.8065999999999995,6.78935
2026-01-20 13:45:00,6.78,6.79,6.77,6.77,448800,6.8052,6.788599999999999
2026-01-20 13:50:00,6.77,6.78,6.75,6.78,677800,6.803999999999999,6.788150000000001
2026-01-20 13:55:00,6.78,6.8,6.78,6.79,421100,6.8026,6.7879000000000005
2026-01-20 14:00:00,6.79,6.79,6.76,6.76,400400,6.800800000000001,6.78735
2026-01-20 14:05:00,6.76,6.77,6.75,6.76,328900,6.7993999999999994,6.7867500000000005
2026-01-20 14:10:00,6.76,6.8,6.75,6.79,840700,6.7988,6.78635
2026-01-20 14:15:00,6.79,6.8,6.78,6.79,512500,6.797999999999999,6.78605
2026-01-20 14:20:00,6.8,6.8,6.76,6.77,571300,6.796800000000001,6.7855
2026-01-20 14:25:00,6.77,6.77,6.76,6.76,604700,6.7951999999999995,6.78515
2026-01-20 14:30:00,6.76,6.81,6.76,6.81,1672200,6.7944,6.785
2026-01-20 14:35:00,6.81,6.83,6.79,6.8,968300,6.7934,6.7848500000000005
2026-01-20 14:40:00,6.8,6.82,6.79,6.81,449000,6.7924,6.785
2026-01-20 14:45:00,6.8,6.92,6.8,6.88,4870500,6.793200000000001,6.785399999999999
2026-01-20 14:50:00,6.88,6.89,6.85,6.86,1819900,6.7932,6.7857
2026-01-20 14:55:00,6.85,6.88,6.85,6.88,1415200,6.7938,6.785949999999999
2026-01-20 15:00:00,6.88,6.91,6.87,6.91,2748800,6.7946,6.7863
2026-01-21 09:35:00,6.89,7.13,6.89,7.12,18535700,6.7994,6.7877
2026-01-21 09:40:00,7.13,7.13,7.0,7.02,6114400,6.802199999999999,6.78855
2026-01-21 09:45:00,7.02,7.05,6.95,6.96,3941300,6.8044,6.789249999999999
2026-01-21 09:50:00,6.96,6.97,6.92,6.95,3312300,6.8065999999999995,6.7899
2026-01-21 09:55:00,6.95,6.96,6.94,6.95,1631300,6.808199999999999,6.79055
2026-01-21 10:00:00,6.94,6.97,6.93,6.96,1957800,6.8102,6.7912
2026-01-21 10:05:00,6.96,6.96,6.92,6.94,1161300,6.8114,6.7918
2026-01-21 10:10:00,6.93,6.97,6.92,6.95,1876400,6.8136,6.79245
2026-01-21 10:15:00,6.96,6.96,6.94,6.96,698700,6.816,6.793099999999999
2026-01-21 10:20:00,6.95,6.97,6.94,6.95,565700,6.8184,6.7937
2026-01-21 10:25:00,6.95,6.96,6.93,6.94,688500,6.8214,6.7943500000000006
2026-01-21 10:30:00,6.95,6.96,6.94,6.96,518900,6.8248,6.79495
2026-01-21 10:35:00,6.95,6.96,6.94,6.94,346000,6.8276,6.7955
2026-01-21 10:40:00,6.95,6.95,6.92,6.93,1484100,6.8306000000000004,6.79595
2026-01-21 10:45:00,6.93,6.94,6.92,6.93,469200,6.8338,6.79625
2026-01-21 10:50:00,6.93,6.93,6.9,6.91,1253700,6.8366,6.79665
2026-01-21 10:55:00,6.91,6.92,6.9,6.92,491300,6.8394,6.797
2026-01-21 11:00:00,6.91,6.92,6.9,6.91,437400,6.8422,6.7974
2026-01-21 11:05:00,6.91,6.94,6.9,6.94,544000,6.8458,6.798100000000001
2026-01-21 11:10:00,6.94,6.94,6.93,6.94,233500,6.849599999999999,6.79885
2026-01-21 11:15:00,6.93,6.95,6.93,6.94,504700,6.8536,6.799650000000001
2026-01-21 11:20:00,6.94,6.94,6.92,6.92,340500,6.8574,6.800400000000001
2026-01-21 11:25:00,6.93,6.93,6.9,6.9,521200,6.860200000000001,6.800999999999999
2026-01-21 11:30:00,6.9,6.91,6.89,6.9,573900,6.863200000000001,6.80155
2026-01-21 13:05:00,6.9,6.96,6.89,6.96,1787500,6.8675999999999995,6.80245
2026-01-21 13:10:00,6.95,6.98,6.94,6.95,2257600,6.8717999999999995,6.8034
2026-01-21 13:15:00,6.94,6.96,6.94,6.95,786500,6.8764,6.80425
2026-01-21 13:20:00,6.95,6.98,6.95,6.97,1627400,6.8812,6.805
2026-01-21 13:25:00,6.97,6.97,6.95,6.96,352400,6.885800000000001,6.80585
2026-01-21 13:30:00,6.97,7.0,6.96,7.0,2083700,6.8908000000000005,6.8069
2026-01-21 13:35:00,7.0,7.0,6.97,6.98,619000,6.8952,6.8079
2026-01-21 13:40:00,6.97,6.99,6.97,6.99,497300,6.8996,6.80905
2026-01-21 13:45:00,6.98,6.99,6.98,6.98,597500,6.9038,6.8101
2026-01-21 13:50:00,6.99,6.99,6.97,6.98,532100,6.9075999999999995,6.8112
2026-01-21 13:55:00,6.98,6.99,6.97,6.99,541100,6.911999999999999,6.812250000000001
2026-01-21 14:00:00,6.98,7.02,6.97,7.02,1966100,6.9168,6.8135
2026-01-21 14:05:00,7.02,7.02,7.0,7.0,1017200,6.921,6.81465
2026-01-21 14:10:00,7.0,7.0,6.97,6.98,484300,6.9254,6.815600000000001
2026-01-21 14:15:00,6.98,6.98,6.95,6.95,539400,6.929200000000001,6.816450000000001
2026-01-21 14:20:00,6.96,6.96,6.94,6.94,548300,6.9322,6.817349999999999
2026-01-21 14:25:00,6.95,6.95,6.93,6.93,545200,6.935,6.818149999999999
2026-01-21 14:30:00,6.94,6.94,6.92,6.94,727000,6.938399999999999,6.8189
2026-01-21 14:35:00,6.93,6.94,6.92,6.93,860600,6.9418,6.81965
2026-01-21 14:40:00,6.93,6.94,6.91,6.92,1000900,6.944,6.820449999999999
2026-01-21 14:45:00,6.93,6.93,6.92,6.92,581200,6.9464,6.8213
2026-01-21 14:50:00,6.92,6.93,6.91,6.91,1316000,6.9483999999999995,6.822100000000001
2026-01-21 14:55:00,6.92,6.93,6.91,6.93,1453700,6.9494,6.82295
2026-01-21 15:00:00,6.92,6.94,6.92,6.94,1336700,6.9510000000000005,6.8238
2026-01-22 09:35:00,6.94,7.05,6.94,6.99,5674800,6.953200000000001,6.8249
2026-01-22 09:40:00,6.98,7.0,6.93,6.95,2985600,6.954,6.8257
2026-01-22 09:45:00,6.95,6.95,6.92,6.92,2340200,6.95,6.8263500000000015
2026-01-22 09:50:00,6.92,6.94,6.91,6.92,2138500,6.948,6.826899999999999
2026-01-22 09:55:00,6.93,6.95,6.92,6.93,1343400,6.9474,6.82755
2026-01-22 10:00:00,6.92,6.94,6.92,6.93,1257200,6.947,6.828200000000001
2026-01-22 10:05:00,6.93,6.94,6.92,6.94,587300,6.9468000000000005,6.8289
2026-01-22 10:10:00,6.93,6.94,6.92,6.94,1012300,6.946400000000001,6.82955
2026-01-22 10:15:00,6.93,6.94,6.92,6.93,1282900,6.9462,6.83015
2026-01-22 10:20:00,6.92,6.92,6.91,6.92,997000,6.9456,6.83105
2026-01-22 10:25:00,6.91,6.93,6.91,6.92,465200,6.9448,6.831899999999999
2026-01-22 10:30:00,6.91,6.92,6.9,6.92,800500,6.9442,6.83255
2026-01-22 10:35:00,6.91,6.93,6.91,6.93,931000,6.944000000000001,6.83335
2026-01-22 10:40:00,6.94,6.95,6.93,6.95,775400,6.9437999999999995,6.83435
2026-01-22 10:45:00,6.94,6.95,6.93,6.95,317600,6.944,6.8354
2026-01-22 10:50:00,6.94,6.95,6.92,6.94,400400,6.9441999999999995,6.8364
2026-01-22 10:55:00,6.93,6.95,6.93,6.95,853400,6.9446,6.8374
2026-01-22 11:00:00,6.95,6.96,6.94,6.96,846600,6.945600000000001,6.838550000000001
2026-01-22 11:05:00,6.96,6.96,6.93,6.94,481400,6.946000000000001,6.839749999999999
2026-01-22 11:10:00,6.93,6.95,6.92,6.94,256500,6.946600000000001,6.8411
2026-01-22 11:15:00,6.93,6.94,6.91,6.91,491600,6.946000000000001,6.84225
2026-01-22 11:20:00,6.91,6.92,6.9,6.91,359600,6.945400000000001,6.843349999999999
2026-01-22 11:25:00,6.92,6.92,6.9,6.9,990900,6.9446,6.84445
2026-01-22 11:30:00,6.9,6.91,6.9,6.91,519100,6.944400000000001,6.845600000000001
2026-01-22 13:05:00,6.9,6.91,6.86,6.88,1692900,6.944,6.8466
2026-01-22 13:10:00,6.87,6.89,6.87,6.88,636900,6.9436,6.8476
2026-01-22 13:15:00,6.88,6.88,6.85,6.88,1695800,6.942,6.8485000000000005
2026-01-22 13:20:00,6.88,6.89,6.86,6.87,624800,6.9404,6.84935
2026-01-22 13:25:00,6.87,6.87,6.86,6.86,560000,6.9386,6.85035
2026-01-22 13:30:00,6.86,6.86,6.85,6.85,1098500,6.9362,6.8512
2026-01-22 13:35:00,6.86,6.87,6.85,6.87,389500,6.934399999999999,6.8521
2026-01-22 13:40:00,6.87,6.87,6.85,6.85,538100,6.9314,6.853
2026-01-22 13:45:00,6.85,6.86,6.85,6.86,348900,6.929000000000001,6.85395
2026-01-22 13:50:00,6.86,6.88,6.86,6.87,950800,6.9266,6.85495
2026-01-22 13:55:00,6.86,6.88,6.86,6.88,188300,6.924600000000001,6.8559
2026-01-22 14:00:00,6.87,6.88,6.86,6.88,373700,6.922600000000001,6.85685
2026-01-22 14:05:00,6.88,6.88,6.87,6.88,208400,6.920400000000001,6.8576999999999995
2026-01-22 14:10:00,6.88,6.88,6.86,6.87,416300,6.9174,6.858499999999999
2026-01-22 14:15:00,6.87,6.88,6.86,6.87,771900,6.9148000000000005,6.8591
2026-01-22 14:20:00,6.87,6.88,6.86,6.87,393600,6.9126,6.859699999999999
2026-01-22 14:25:00,6.88,6.88,6.87,6.88,252700,6.9112,6.8603499999999995
2026-01-22 14:30:00,6.88,6.88,6.86,6.87,1031800,6.909799999999999,6.860899999999999
2026-01-22 14:35:00,6.88,6.88,6.86,6.87,296100,6.9086,6.861549999999999
2026-01-22 14:40:00,6.86,6.87,6.86,6.87,477400,6.9072000000000005,6.862199999999999
2026-01-22 14:45:00,6.86,6.88,6.86,6.86,520900,6.9058,6.862900000000001
2026-01-22 14:50:00,6.86,6.87,6.86,6.86,573000,6.9046,6.8636
2026-01-22 14:55:00,6.87,6.87,6.86,6.87,998800,6.9036,6.864400000000001
2026-01-22 15:00:00,6.86,6.87,6.86,6.86,1558200,6.9026,6.86505
